"","Group.1","Longitude","Latitude","ObjId","Distance","Swath","Yield","MarkID","YldMassWet","Moisture","Heading","LonM","LatM","Product","DateTime","Seconds","Outlier","PassNum","Pass","YieldOrdered","YieldChecked","YieldDisordered","YieldWhiteNoise"
"2179","10/12/2015 6:08:08 PM",-97.5922523666667,44.0978175666667,12564.5,7.67,5,178.88,235.5,10142,16.05,179.24,126.600618186919,149.842472076838,"A",2015-10-12 18:08:08,4976,FALSE,10,"10",188.99,193.992100401436,170.3,183.78
"2180","10/12/2015 6:08:09 PM",-97.592251895,44.0977965666667,12570.5,7.67,5,171.52,235.5,9724.6,16.05,179.16,126.652689568688,147.520104525523,"A",2015-10-12 18:08:09,4977,FALSE,10,"10",188.63,164.733504140982,170.67,173.2
"2181","10/12/2015 6:08:10 PM",-97.5922515616667,44.09777554,12576.5,7.67,5,173.58,235.5,9841.4,16.05,179.36,126.689489132579,145.194787936065,"A",2015-10-12 18:08:10,4978,FALSE,10,"10",188.06,193.992100401436,188.06,177.92
"2182","10/12/2015 6:08:11 PM",-97.592251225,44.097754545,12582.5,7.67,5,154.88,235.5,8781.3,16.05,179.23,126.726656691874,142.872973329581,"A",2015-10-12 18:08:11,4979,FALSE,10,"10",187.5,164.733504140982,171.86,192.41
"2183","10/12/2015 6:08:12 PM",-97.5922509966667,44.097733545,12588.5,7.67,5,178.51,235.5,10121,16.05,179.48,126.751864392708,140.550605778265,"A",2015-10-12 18:08:12,4980,FALSE,10,"10",187.21,193.992100401436,187.21,188.06
"2184","10/12/2015 6:08:13 PM",-97.59225105,44.0977126366667,12594.5,7.637,5,178.24,235.5,10106,16.05,179.85,126.745976462851,138.238375545679,"A",2015-10-12 18:08:13,4981,FALSE,10,"10",186.9,164.733504140982,172.82,198.8
"2185","10/12/2015 6:08:14 PM",-97.5922509966667,44.097691555,12600.5,7.67,5,180.79,235.5,10250,16.05,180,126.751864392708,135.906976565036,"A",2015-10-12 18:08:14,4982,FALSE,10,"10",186.31,193.992100401436,173.31,165.21
"2186","10/12/2015 6:08:15 PM",-97.592250785,44.0976704333333,12606.5,7.703,5,186.4,235.5,10627,16.51,179.84,126.775232115217,133.571154027048,"A",2015-10-12 18:08:15,4983,FALSE,10,"10",185.94,164.733504140982,185.94,211.42
"2187","10/12/2015 6:08:16 PM",-97.59225062,44.0976492683333,12612.5,7.703,5,178.6,235.5,10182,16.51,179.81,126.793447899722,131.230539302177,"A",2015-10-12 18:08:16,4984,FALSE,10,"10",185.44,193.992100401436,174.38,172.08
"2188","10/12/2015 6:08:17 PM",-97.5922508833333,44.0976280766667,12618.5,7.735,5,183.28,235.5,10449,16.51,180.1,126.764376244274,128.886975539426,"A",2015-10-12 18:08:17,4985,FALSE,10,"10",184.83,164.733504140982,174.94,187.49
"2189","10/12/2015 6:08:18 PM",-97.5922508733333,44.0976068666667,12624.5,7.735,5,172.1,235.5,9811.7,16.51,180.04,126.765480231008,126.541384312378,"A",2015-10-12 18:08:18,4986,FALSE,10,"10",184.38,193.992100401436,184.38,199.55
"2190","10/12/2015 6:08:19 PM",-97.592250685,44.09758565,12630.5,7.735,5,170.15,235.5,9700,16.51,179.92,126.786271984645,124.195055825861,"A",2015-10-12 18:08:19,4987,FALSE,10,"10",184.08,164.733504140982,175.94,172.98
"2191","10/12/2015 6:08:20 PM",-97.5922508633333,44.0975644216667,12636.5,7.735,5,163.47,235.5,9319.3,16.51,179.97,126.766584218003,121.847437135434,"A",2015-10-12 18:08:20,4988,FALSE,10,"10",183.7,193.992100401436,176.35,171.19
"2192","10/12/2015 6:08:21 PM",-97.5922508533333,44.097543175,12642.5,7.735,5,152.51,235.5,8694.4,16.51,180.06,126.767688204998,119.497790980973,"A",2015-10-12 18:08:21,4989,FALSE,10,"10",183.29,164.733504140982,183.29,148.64
"2193","10/12/2015 6:08:22 PM",-97.5922508316667,44.0975220783333,12648.5,7.703,5,159.13,235.5,9072.2,16.51,180.24,126.77008017669,117.16473316649,"A",2015-10-12 18:08:22,4990,FALSE,10,"10",182.92,193.992100401436,182.92,154.96
"2194","10/12/2015 6:08:23 PM",-97.5922507883333,44.0975010116667,12654.5,7.67,5,155.86,235.5,8885.7,16.51,179.97,126.774864119813,114.834993019818,"A",2015-10-12 18:08:23,4991,FALSE,10,"10",182.47,164.733504140982,177.87,151.3
"2195","10/12/2015 6:08:24 PM",-97.5922504883333,44.097479785,12660.5,7.735,5,152.14,235.5,8673.7,16.51,179.48,126.807983726792,112.487558644292,"A",2015-10-12 18:08:24,4992,FALSE,10,"10",182.14,193.992100401436,182.14,182.38
"2196","10/12/2015 6:08:25 PM",-97.5922505016667,44.09745868,12666.5,7.703,5,155.12,235.5,8843.6,16.51,179.52,126.806511744655,110.153579255176,"A",2015-10-12 18:08:25,4993,FALSE,10,"10",181.79,164.733504140982,178.53,169.28
"2197","10/12/2015 6:08:26 PM",-97.5922503516667,44.09743768,12672.5,7.67,5,161.72,235.5,9219.5,16.51,179.63,126.823071547752,107.83121170386,"A",2015-10-12 18:08:26,4994,FALSE,10,"10",181.45,193.992100401436,181.45,200.84
"2198","10/12/2015 6:08:27 PM",-97.5922500516667,44.0974171116667,12678.5,7.506,5,175.2,235.5,9988.3,16.51,179.53,126.856191155516,105.556581707786,"A",2015-10-12 18:08:27,4995,FALSE,10,"10",181.11,164.733504140982,181.11,178.43
"2199","10/12/2015 6:08:28 PM",-97.59224983,44.0973966,12684.5,7.473,5,169.28,235.5,9650.9,16.51,179.42,126.880662864758,103.288218417798,"A",2015-10-12 18:08:28,4996,FALSE,10,"10",180.65,193.992100401436,180.65,172.73
"2200","10/12/2015 6:08:29 PM",-97.59224967,44.09737631,12690.5,7.407,5,182.08,235.5,10380,16.51,179.61,126.898326655374,101.044369007582,"A",2015-10-12 18:08:29,4997,FALSE,10,"10",180.18,164.733504140982,180.02,192.38
"2201","10/12/2015 6:08:30 PM",-97.5922493316667,44.09735608,12696.5,7.375,5,190.25,235.5,10861,16.62,179.36,126.935678212371,98.807154933251,"A",2015-10-12 18:08:30,4998,FALSE,10,"10",179.85,193.992100401436,180.33,168.84
"2202","10/12/2015 6:08:31 PM",-97.5922490666667,44.097335915,12702.5,7.342,5,205.54,235.5,11733,16.62,179.63,126.964933864736,96.5771291392453,"A",2015-10-12 18:08:31,4999,FALSE,10,"10",179.42,164.733504140982,179.42,178.21
"2203","10/12/2015 6:08:32 PM",-97.5922489366667,44.0973157616667,12708.5,7.342,5,183,235.5,10447,16.62,179.64,126.979285694889,94.3483935495415,"A",2015-10-12 18:08:32,5000,FALSE,10,"10",179.13,193.992100401436,181.29,188.86
"2204","10/12/2015 6:08:33 PM",-97.59224884,44.097295645,12714.5,7.342,5,194.54,235.5,11105,16.62,179.62,126.989957567868,92.1237128873818,"A",2015-10-12 18:08:33,5001,FALSE,10,"10",178.8,164.733504140982,181.58,170.67
"2205","10/12/2015 6:08:34 PM",-97.592248775,44.09727606,12720.5,7.145,5,177.45,235.5,10130,16.62,179.83,126.997133482945,89.9578286735635,"A",2015-10-12 18:08:34,5002,FALSE,10,"10",178.43,193.992100401436,178.43,169.67
"2206","10/12/2015 6:08:35 PM",-97.5922483316667,44.097256615,12726.5,7.079,5,196.21,235.5,11200,16.62,179.31,127.046076902998,87.8074269099276,"A",2015-10-12 18:08:35,5003,FALSE,10,"10",178.11,164.733504140982,182.21,199.06
"2207","10/12/2015 6:08:36 PM",-97.592248045,44.0972370583333,12732.5,7.145,5,187.34,235.5,10694,16.62,179.24,127.077724526794,85.6446760490211,"A",2015-10-12 18:08:36,5004,FALSE,10,"10",177.61,193.992100401436,177.61,175.02
"2208","10/12/2015 6:08:37 PM",-97.5922480583333,44.097217475,12738.5,7.145,5,175.96,235.5,10045,16.62,179.63,127.076252544919,83.4789761501031,"A",2015-10-12 18:08:37,5005,FALSE,10,"10",177.17,164.733504140982,177.17,206.98
"2209","10/12/2015 6:08:38 PM",-97.5922481633333,44.0971976966667,12744.5,7.211,5,191.55,235.5,10934,16.62,180.25,127.064660682384,81.2917114094247,"A",2015-10-12 18:08:38,5006,FALSE,10,"10",176.87,193.992100401436,183.28,186.18
"2210","10/12/2015 6:08:39 PM",-97.59224826,44.0971778116667,12750.5,7.243,5,180.92,235.5,10328,16.62,180.28,127.053988808621,79.0926505163075,"A",2015-10-12 18:08:39,5007,FALSE,10,"10",176.39,164.733504140982,183.7,187.87
"2211","10/12/2015 6:08:40 PM",-97.59224814,44.09715772,12756.5,7.342,5,173.99,235.5,9932.4,16.62,179.94,127.067236651255,76.870734577259,"A",2015-10-12 18:08:40,5008,FALSE,10,"10",175.96,193.992100401436,175.96,179.49
"2212","10/12/2015 6:08:41 PM",-97.59224776,44.097137555,12762.5,7.342,5,167.81,235.5,9579.2,16.62,179.65,127.109188153934,74.6407087833844,"A",2015-10-12 18:08:41,5009,FALSE,10,"10",175.48,164.733504140982,184.36,197.13
"2213","10/12/2015 6:08:42 PM",-97.592247655,44.0971173466667,12768.5,7.375,5,167.82,235.5,9580,16.62,179.95,127.120780016469,72.4058908024954,"A",2015-10-12 18:08:42,5010,FALSE,10,"10",175.05,193.992100401436,175.05,183.23
"2214","10/12/2015 6:08:43 PM",-97.5922476766667,44.0970969366667,12774.5,7.44,5,174.86,235.5,9981.7,16.62,180.03,127.118388044777,70.148770720507,"A",2015-10-12 18:08:43,5011,FALSE,10,"10",174.48,164.733504140982,174.48,177
"2215","10/12/2015 6:08:44 PM",-97.59224749,44.0970762116667,12780.5,7.539,5,174.51,235.5,9961.8,16.62,179.76,127.138995800451,67.8568151249862,"A",2015-10-12 18:08:44,5012,FALSE,10,"10",174.13,193.992100401436,174.13,178.86
"2216","10/12/2015 6:08:45 PM",-97.59224737,44.0970556283333,12786.5,7.506,5,170.56,235.5,9775,16.95,179.76,127.152243642824,65.5805262952028,"A",2015-10-12 18:08:45,5013,FALSE,10,"10",173.58,164.733504140982,186.21,146.02
"2217","10/12/2015 6:08:46 PM",-97.59224721,44.0970350633333,12792.5,7.506,5,169.44,235.5,9711,16.95,179.74,127.169907433178,63.3062649290605,"A",2015-10-12 18:08:46,5014,FALSE,10,"10",173,193.992100401436,186.67,172.51
"2218","10/12/2015 6:08:47 PM",-97.5922473383333,44.097014405,12798.5,7.539,5,174.04,235.5,9974.5,16.95,180.06,127.155739601512,61.0216819291578,"A",2015-10-12 18:08:47,5015,FALSE,10,"10",172.54,164.733504140982,187.11,178.17
"2219","10/12/2015 6:08:48 PM",-97.5922475166667,44.0969938366667,12804.5,7.506,5,189.98,235.5,10888,16.95,180.12,127.136051835131,58.7470519329531,"A",2015-10-12 18:08:48,5016,FALSE,10,"10",172.1,193.992100401436,172.1,194.15
"2220","10/12/2015 6:08:49 PM",-97.59224722,44.0969734966667,12810.5,7.407,5,192.88,235.5,11054,16.95,179.7,127.168803446968,56.4976730761213,"A",2015-10-12 18:08:49,5017,FALSE,10,"10",171.54,164.733504140982,171.54,159.59
"2221","10/12/2015 6:08:50 PM",-97.5922466916667,44.09695313,12816.5,7.44,5,196.76,235.5,11277,16.95,179.19,127.227130754519,54.245345181147,"A",2015-10-12 18:08:50,5018,FALSE,10,"10",171.08,193.992100401436,188.36,180.91
"2222","10/12/2015 6:08:51 PM",-97.5922464583333,44.09693251,12822.5,7.506,5,186.93,235.5,10713,16.95,179.24,127.252890448982,51.9650014236886,"A",2015-10-12 18:08:51,5019,FALSE,10,"10",170.56,164.733504140982,188.8,188.33
"2223","10/12/2015 6:08:52 PM",-97.5922464266667,44.0969120033333,12828.5,7.473,5,193.88,235.5,11112,16.95,179.54,127.256386407931,49.6971910784011,"A",2015-10-12 18:08:52,5020,FALSE,10,"10",170.18,193.992100401436,189.11,189.24
"2224","10/12/2015 6:08:53 PM",-97.5922460716667,44.096891665,12834.5,7.407,5,178.86,235.5,10251,16.95,179.38,127.295577942991,47.4479965366005,"A",2015-10-12 18:08:53,5021,FALSE,10,"10",169.52,164.733504140982,189.43,186.6
"2225","10/12/2015 6:08:54 PM",-97.5922457316667,44.09687129,12840.5,7.44,5,187.83,235.5,10765,16.95,179.3,127.33311349769,45.1947470671249,"A",2015-10-12 18:08:54,5022,FALSE,10,"10",168.94,193.992100401436,168.94,170.05
"2226","10/12/2015 6:08:55 PM",-97.5922456216667,44.096850925,12846.5,7.44,5,187.45,235.5,10743,16.95,179.42,127.345257353329,42.942603486789,"A",2015-10-12 18:08:55,5023,FALSE,10,"10",168.36,164.733504140982,190.45,194.5
"2227","10/12/2015 6:08:56 PM",-97.59224541,44.0968305116667,12852.5,7.44,5,205.77,235.5,11793,16.95,179.56,127.368625076622,40.6851147752619,"A",2015-10-12 18:08:56,5024,FALSE,10,"10",167.92,193.992100401436,190.97,189.96
"2228","10/12/2015 6:08:57 PM",-97.5922455566667,44.09681018,12858.5,7.407,5,182.93,235.5,10484,16.95,179.96,127.352433268406,38.4366574928005,"A",2015-10-12 18:08:57,5025,FALSE,10,"10",167.53,164.733504140982,191.63,172.1
"2229","10/12/2015 6:08:58 PM",-97.592245395,44.096789765,12864.5,7.44,5,197.96,235.5,11346,16.95,179.67,127.370281056462,36.1789844661112,"A",2015-10-12 18:08:58,5026,FALSE,10,"10",166.49,193.992100401436,166.49,184
