#Longitude,Latitude,Field,Dataset,Product,Obj. Id,Distance(ft),Swth Wdth(ft),Yld Vol(Dry)(bu/ac),Obj. Id,Yld Mass(Wet)(lb/ac),Moisture(%),Hding Veh(deg)
Longitude,Latitude,Field,Dataset,Product,ObjId,Distance,Swath,Yield,ObjId,YldMass,Moisture,Hding
-97.59238064,44.09838923,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13890,7.637,5.000,125.56,13890,7087.9,15.68,359.28
-97.59236160,44.09838917,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13891,7.637,5.000,125.56,13891,7087.9,15.68,359.28
-97.59234256,44.09838911,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13892,7.637,5.000,125.56,13892,7087.9,15.68,359.28
-97.59232353,44.09838905,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13893,7.637,5.000,125.56,13893,7087.9,15.68,359.28
-97.59241882,44.09840990,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13894,7.506,5.000,156.24,13894,8819.7,15.68,359.22
-97.59239978,44.09840985,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13895,7.506,5.000,156.24,13895,8819.7,15.68,359.22
-97.59238075,44.09840981,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13896,7.506,5.000,156.24,13896,8819.7,15.68,359.22
-97.59236171,44.09840976,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13897,7.506,5.000,156.24,13897,8819.7,15.68,359.22
-97.59234267,44.09840971,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13898,7.506,5.000,156.24,13898,8819.7,15.68,359.22
-97.59232363,44.09840967,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13899,7.506,5.000,156.24,13899,8819.7,15.68,359.22
-97.59241901,44.09843058,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13900,7.539,5.000,151.95,13900,8577.5,15.68,359.18
-97.59239997,44.09843054,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13901,7.539,5.000,151.95,13901,8577.5,15.68,359.18
-97.59238093,44.09843051,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13902,7.539,5.000,151.95,13902,8577.5,15.68,359.18
-97.59236190,44.09843047,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13903,7.539,5.000,151.95,13903,8577.5,15.68,359.18
-97.59234286,44.09843043,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13904,7.539,5.000,151.95,13904,8577.5,15.68,359.18
-97.59232382,44.09843039,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13905,7.539,5.000,151.95,13905,8577.5,15.68,359.18
-97.59241915,44.09845183,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13906,7.670,5.000,169.46,13906,9566.0,15.68,359.54
-97.59240011,44.09845171,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13907,7.670,5.000,169.46,13907,9566.0,15.68,359.54
-97.59238107,44.09845159,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13908,7.670,5.000,169.46,13908,9566.0,15.68,359.54
-97.59236204,44.09845146,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13909,7.670,5.000,169.46,13909,9566.0,15.68,359.54
-97.59234300,44.09845134,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13910,7.670,5.000,169.46,13910,9566.0,15.68,359.54
-97.59232396,44.09845122,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13911,7.670,5.000,169.46,13911,9566.0,15.68,359.54
-97.59241942,44.09847314,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13912,7.801,5.000,154.11,13912,8699.2,15.68,359.45
-97.59240038,44.09847304,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13913,7.801,5.000,154.11,13913,8699.2,15.68,359.45
-97.59238135,44.09847294,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13914,7.801,5.000,154.11,13914,8699.2,15.68,359.45
-97.59236231,44.09847284,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13915,7.801,5.000,154.11,13915,8699.2,15.68,359.45
-97.59234327,44.09847273,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13916,7.801,5.000,154.11,13916,8699.2,15.68,359.45
-97.59232424,44.09847263,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13917,7.801,5.000,154.11,13917,8699.2,15.68,359.45
-97.59241976,44.09849426,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13918,7.703,5.000,152.90,13918,8669.1,16.05,359.39
-97.59240073,44.09849418,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13919,7.703,5.000,152.90,13919,8669.1,16.05,359.39
-97.59238169,44.09849409,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13920,7.703,5.000,152.90,13920,8669.1,16.05,359.39
-97.59236265,44.09849400,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13921,7.703,5.000,152.90,13921,8669.1,16.05,359.39
-97.59234361,44.09849391,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13922,7.703,5.000,152.90,13922,8669.1,16.05,359.39
-97.59232458,44.09849383,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13923,7.703,5.000,152.90,13923,8669.1,16.05,359.39
-97.59242001,44.09851577,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13924,7.768,5.000,175.94,13924,9975.3,16.05,359.70
-97.59240097,44.09851561,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13925,7.768,5.000,175.94,13925,9975.3,16.05,359.70
-97.59238193,44.09851545,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13926,7.768,5.000,175.94,13926,9975.3,16.05,359.70
-97.59236290,44.09851528,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13927,7.768,5.000,175.94,13927,9975.3,16.05,359.70
-97.59234386,44.09851512,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13928,7.768,5.000,175.94,13928,9975.3,16.05,359.70
-97.59232483,44.09851496,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13929,7.768,5.000,175.94,13929,9975.3,16.05,359.70
-97.59241995,44.09853725,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13930,7.801,5.000,168.29,13930,9541.9,16.05,359.80
-97.59240092,44.09853707,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13931,7.801,5.000,168.29,13931,9541.9,16.05,359.80
-97.59238188,44.09853688,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13932,7.801,5.000,168.29,13932,9541.9,16.05,359.80
-97.59236285,44.09853669,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13933,7.801,5.000,168.29,13933,9541.9,16.05,359.80
-97.59234381,44.09853651,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13934,7.801,5.000,168.29,13934,9541.9,16.05,359.80
-97.59232478,44.09853632,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13935,7.801,5.000,168.29,13935,9541.9,16.05,359.80
-97.59241983,44.09855855,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13936,7.768,5.000,174.75,13936,9907.9,16.05,359.84
-97.59240079,44.09855835,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13937,7.768,5.000,174.75,13937,9907.9,16.05,359.84
-97.59238176,44.09855816,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13938,7.768,5.000,174.75,13938,9907.9,16.05,359.84
-97.59236272,44.09855796,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13939,7.768,5.000,174.75,13939,9907.9,16.05,359.84
-97.59234369,44.09855777,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13940,7.768,5.000,174.75,13940,9907.9,16.05,359.84
-97.59232465,44.09855757,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13941,7.768,5.000,174.75,13941,9907.9,16.05,359.84
-97.59241978,44.09857984,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13942,7.703,5.000,182.36,13942,10339,16.05,0.063
-97.59240074,44.09857959,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13943,7.703,5.000,182.36,13943,10339,16.05,0.063
-97.59238171,44.09857934,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13944,7.703,5.000,182.36,13944,10339,16.05,0.063
-97.59236267,44.09857909,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13945,7.703,5.000,182.36,13945,10339,16.05,0.063
-97.59234364,44.09857884,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13946,7.703,5.000,182.36,13946,10339,16.05,0.063
-97.59232460,44.09857859,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13947,7.703,5.000,182.36,13947,10339,16.05,0.063
-97.59241966,44.09860107,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13948,7.768,5.000,185.67,13948,10527,16.05,359.98
-97.59240063,44.09860083,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13949,7.768,5.000,185.67,13949,10527,16.05,359.98
-97.59238160,44.09860060,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13950,7.768,5.000,185.67,13950,10527,16.05,359.98
-97.59236256,44.09860037,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13951,7.768,5.000,185.67,13951,10527,16.05,359.98
-97.59234353,44.09860014,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13952,7.768,5.000,185.67,13952,10527,16.05,359.98
-97.59232449,44.09859991,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13953,7.768,5.000,185.67,13953,10527,16.05,359.98
-97.59242019,44.09862204,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13954,7.735,5.000,172.51,13954,9780.9,16.05,359.56
-97.59240115,44.09862191,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13955,7.735,5.000,172.51,13955,9780.9,16.05,359.56
-97.59238212,44.09862178,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13956,7.735,5.000,172.51,13956,9780.9,16.05,359.56
-97.59236308,44.09862165,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13957,7.735,5.000,172.51,13957,9780.9,16.05,359.56
-97.59234404,44.09862152,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13958,7.735,5.000,172.51,13958,9780.9,16.05,359.56
-97.59232501,44.09862139,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13959,7.735,5.000,172.51,13959,9780.9,16.05,359.56
-97.59242054,44.09864311,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13960,7.735,5.000,167.75,13960,9510.8,16.05,359.29
-97.59240150,44.09864304,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13961,7.735,5.000,167.75,13961,9510.8,16.05,359.29
-97.59238246,44.09864298,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13962,7.735,5.000,167.75,13962,9510.8,16.05,359.29
-97.59236343,44.09864291,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13963,7.735,5.000,167.75,13963,9510.8,16.05,359.29
-97.59234439,44.09864285,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13964,7.735,5.000,167.75,13964,9510.8,16.05,359.29
-97.59232535,44.09864278,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13965,7.735,5.000,167.75,13965,9510.8,16.05,359.29
-97.59242064,44.09866463,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13966,7.768,5.000,147.24,13966,8348.3,16.05,359.68
-97.59240160,44.09866447,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13967,7.768,5.000,147.24,13967,8348.3,16.05,359.68
-97.59238257,44.09866431,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13968,7.768,5.000,147.24,13968,8348.3,16.05,359.68
-97.59236353,44.09866415,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13969,7.768,5.000,147.24,13969,8348.3,16.05,359.68
-97.59234450,44.09866399,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13970,7.768,5.000,147.24,13970,8348.3,16.05,359.68
-97.59232546,44.09866383,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13971,7.768,5.000,147.24,13971,8348.3,16.05,359.68
-97.59242058,44.09868614,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13972,7.768,5.000,155.30,13972,8805.2,16.05,359.94
-97.59240155,44.09868592,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13973,7.768,5.000,155.30,13973,8805.2,16.05,359.94
-97.59238252,44.09868569,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13974,7.768,5.000,155.30,13974,8805.2,16.05,359.94
-97.59236348,44.09868547,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13975,7.768,5.000,155.30,13975,8805.2,16.05,359.94
-97.59234445,44.09868525,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13976,7.768,5.000,155.30,13976,8805.2,16.05,359.94
-97.59232541,44.09868503,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13977,7.768,5.000,155.30,13977,8805.2,16.05,359.94
-97.59242067,44.09870747,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13978,7.801,5.000,176.32,13978,9996.7,16.05,359.86
-97.59240163,44.09870727,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13979,7.801,5.000,176.32,13979,9996.7,16.05,359.86
-97.59238260,44.09870707,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13980,7.801,5.000,176.32,13980,9996.7,16.05,359.86
-97.59236356,44.09870687,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13981,7.801,5.000,176.32,13981,9996.7,16.05,359.86
-97.59234453,44.09870666,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13982,7.801,5.000,176.32,13982,9996.7,16.05,359.86
-97.59232549,44.09870646,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13983,7.801,5.000,176.32,13983,9996.7,16.05,359.86
-97.59242091,44.09872856,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13984,7.735,5.000,187.48,13984,10630,16.05,359.64
-97.59240187,44.09872841,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13985,7.735,5.000,187.48,13985,10630,16.05,359.64
-97.59238284,44.09872826,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13986,7.735,5.000,187.48,13986,10630,16.05,359.64
-97.59236380,44.09872811,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13987,7.735,5.000,187.48,13987,10630,16.05,359.64
-97.59234476,44.09872796,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13988,7.735,5.000,187.48,13988,10630,16.05,359.64
-97.59232573,44.09872781,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13989,7.735,5.000,187.48,13989,10630,16.05,359.64
-97.59242112,44.09874973,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13990,7.670,5.000,187.89,13990,10653,16.05,359.82
-97.59240209,44.09874953,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13991,7.670,5.000,187.89,13991,10653,16.05,359.82
-97.59238305,44.09874934,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13992,7.670,5.000,187.89,13992,10653,16.05,359.82
-97.59236402,44.09874915,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13993,7.670,5.000,187.89,13993,10653,16.05,359.82
-97.59234498,44.09874896,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13994,7.670,5.000,187.89,13994,10653,16.05,359.82
-97.59232595,44.09874876,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13995,7.670,5.000,187.89,13995,10653,16.05,359.82
-97.59242124,44.09877087,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13996,7.703,5.000,168.24,13996,9538.6,16.05,359.88
-97.59240220,44.09877066,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13997,7.703,5.000,168.24,13997,9538.6,16.05,359.88
-97.59238317,44.09877045,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13998,7.703,5.000,168.24,13998,9538.6,16.05,359.88
-97.59236413,44.09877024,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,13999,7.703,5.000,168.24,13999,9538.6,16.05,359.88
-97.59234510,44.09877004,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,14000,7.703,5.000,168.24,14000,9538.6,16.05,359.88
-97.59232606,44.09876983,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,14001,7.703,5.000,168.24,14001,9538.6,16.05,359.88
-97.59242134,44.09879192,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,14002,7.703,5.000,132.15,14002,7492.5,16.05,359.80
-97.59240230,44.09879173,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,14003,7.703,5.000,132.15,14003,7492.5,16.05,359.80
-97.59238326,44.09879154,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,14004,7.703,5.000,132.15,14004,7492.5,16.05,359.80
-97.59236423,44.09879135,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,14005,7.703,5.000,132.15,14005,7492.5,16.05,359.80
-97.59234519,44.09879116,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,14006,7.703,5.000,132.15,14006,7492.5,16.05,359.80
-97.59232616,44.09879098,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,14007,7.703,5.000,132.15,14007,7492.5,16.05,359.80
-97.59242118,44.09881203,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,14008,7.309,5.000,113.99,14008,6463.2,16.05,359.84
-97.59240214,44.09881184,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,14009,7.309,5.000,113.99,14009,6463.2,16.05,359.84
-97.59238311,44.09881164,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,14010,7.309,5.000,113.99,14010,6463.2,16.05,359.84
-97.59236407,44.09881144,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,14011,7.309,5.000,113.99,14011,6463.2,16.05,359.84
-97.59234504,44.09881124,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,14012,7.309,5.000,113.99,14012,6463.2,16.05,359.84
-97.59232600,44.09881105,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,14013,7.309,5.000,113.99,14013,6463.2,16.05,359.84
-97.59244032,44.09882841,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,14014,6.193,5.000,169.35,14014,9574.6,15.81,182.57
-97.59245932,44.09882926,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,14015,6.193,5.000,169.35,14015,9574.6,15.81,182.57
-97.59247832,44.09883011,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,14016,6.193,5.000,169.35,14016,9574.6,15.81,182.57
-97.59249732,44.09883097,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,14017,6.193,5.000,169.35,14017,9574.6,15.81,182.57
-97.59251632,44.09883182,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,14018,6.193,5.000,169.35,14018,9574.6,15.81,182.57
-97.59253532,44.09883267,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,14019,6.193,5.000,169.35,14019,9574.6,15.81,182.57
-97.59244027,44.09881093,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,14020,6.751,5.000,174.69,14020,9876.2,15.81,180.88
-97.59245930,44.09881138,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,14021,6.751,5.000,174.69,14021,9876.2,15.81,180.88
-97.59247833,44.09881182,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,14022,6.751,5.000,174.69,14022,9876.2,15.81,180.88
-97.59249735,44.09881227,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,14023,6.751,5.000,174.69,14023,9876.2,15.81,180.88
-97.59251638,44.09881271,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,14024,6.751,5.000,174.69,14024,9876.2,15.81,180.88
-97.59253541,44.09881316,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,14025,6.751,5.000,174.69,14025,9876.2,15.81,180.88
