WKT,DISTANCE,SWATHWIDTH,VRYIELDVOL,SECTIONID,Crop,WetMass,Moisture,Time,Heading,VARIETY
"POINT Z (-97.5961399966497 44.0967502072768 nan)",7.31521641,5.00000000,144.67804149,331,173,8253.06727704,16.56000000,10/12/2015 9:16:24 PM,310.56809448,5893VT2RIB 98day
"POINT Z (-97.5962244120515 44.0967114757425 nan)",7.31521641,5.00000000,153.57664259,326,173,8760.67904950,16.56000000,10/12/2015 9:16:25 PM,310.26809448,5893VT2RIB 98day
"POINT Z (-97.596211861567 44.096721791003 nan)",7.31521641,5.00000000,153.57664259,327,173,8760.67904950,16.56000000,10/12/2015 9:16:25 PM,310.26809448,5893VT2RIB 98day
"POINT Z (-97.5961993110782 44.0967321062619 nan)",7.31521641,5.00000000,153.57664259,328,173,8760.67904950,16.56000000,10/12/2015 9:16:25 PM,310.26809448,5893VT2RIB 98day
"POINT Z (-97.5961867605849 44.0967424215194 nan)",7.31521641,5.00000000,153.57664259,329,173,8760.67904950,16.56000000,10/12/2015 9:16:25 PM,310.26809448,5893VT2RIB 98day
"POINT Z (-97.5961742100873 44.0967527367755 nan)",7.31521641,5.00000000,153.57664259,330,173,8760.67904950,16.56000000,10/12/2015 9:16:25 PM,310.26809448,5893VT2RIB 98day
"POINT Z (-97.5961616595853 44.0967630520301 nan)",7.31521641,5.00000000,153.57664259,331,173,8760.67904950,16.56000000,10/12/2015 9:16:25 PM,310.26809448,5893VT2RIB 98day
"POINT Z (-97.5962453981084 44.0967242996104 nan)",7.18398282,5.00000000,154.42930073,326,173,8809.31744516,16.56000000,10/12/2015 9:16:26 PM,310.52809448,5893VT2RIB 98day
"POINT Z (-97.5962327828011 44.0967345737237 nan)",7.18398282,5.00000000,154.42930073,327,173,8809.31744516,16.56000000,10/12/2015 9:16:26 PM,310.52809448,5893VT2RIB 98day
"POINT Z (-97.5962201674895 44.0967448478355 nan)",7.18398282,5.00000000,154.42930073,328,173,8809.31744516,16.56000000,10/12/2015 9:16:26 PM,310.52809448,5893VT2RIB 98day
"POINT Z (-97.5962075521736 44.0967551219458 nan)",7.18398282,5.00000000,154.42930073,329,173,8809.31744516,16.56000000,10/12/2015 9:16:26 PM,310.52809448,5893VT2RIB 98day
"POINT Z (-97.5961949368532 44.0967653960547 nan)",7.18398282,5.00000000,154.42930073,330,173,8809.31744516,16.56000000,10/12/2015 9:16:26 PM,310.52809448,5893VT2RIB 98day
"POINT Z (-97.5961823215285 44.0967756701621 nan)",7.18398282,5.00000000,154.42930073,331,173,8809.31744516,16.56000000,10/12/2015 9:16:26 PM,310.52809448,5893VT2RIB 98day
"POINT Z (-97.5962664552923 44.0967369746779 nan)",7.24959962,5.00000000,154.86333096,326,173,8711.92121315,15.39000000,10/12/2015 9:16:27 PM,310.27809448,5893VT2RIB 98day
"POINT Z (-97.5962539023115 44.0967472883642 nan)",7.24959962,5.00000000,154.86333096,327,173,8711.92121315,15.39000000,10/12/2015 9:16:27 PM,310.27809448,5893VT2RIB 98day
"POINT Z (-97.5962413493263 44.096757602049 nan)",7.24959962,5.00000000,154.86333096,328,173,8711.92121315,15.39000000,10/12/2015 9:16:27 PM,310.27809448,5893VT2RIB 98day
"POINT Z (-97.5962287963368 44.0967679157324 nan)",7.24959962,5.00000000,154.86333096,329,173,8711.92121315,15.39000000,10/12/2015 9:16:27 PM,310.27809448,5893VT2RIB 98day
"POINT Z (-97.5962162433429 44.0967782294143 nan)",7.24959962,5.00000000,154.86333096,330,173,8711.92121315,15.39000000,10/12/2015 9:16:27 PM,310.27809448,5893VT2RIB 98day
"POINT Z (-97.5962036903446 44.0967885430947 nan)",7.24959962,5.00000000,154.86333096,331,173,8711.92121315,15.39000000,10/12/2015 9:16:27 PM,310.27809448,5893VT2RIB 98day
"POINT Z (-97.5962879250691 44.096749617457 nan)",7.34802481,5.00000000,160.45557551,326,173,9026.51301481,15.39000000,10/12/2015 9:16:28 PM,309.99809448,5893VT2RIB 98day
"POINT Z (-97.5962754421776 44.0967599752316 nan)",7.34802481,5.00000000,160.45557551,327,173,9026.51301481,15.39000000,10/12/2015 9:16:28 PM,309.99809448,5893VT2RIB 98day
"POINT Z (-97.5962629592817 44.0967703330048 nan)",7.34802481,5.00000000,160.45557551,328,173,9026.51301481,15.39000000,10/12/2015 9:16:28 PM,309.99809448,5893VT2RIB 98day
"POINT Z (-97.5962504763814 44.0967806907765 nan)",7.34802481,5.00000000,160.45557551,329,173,9026.51301481,15.39000000,10/12/2015 9:16:28 PM,309.99809448,5893VT2RIB 98day
"POINT Z (-97.5962379934768 44.0967910485468 nan)",7.34802481,5.00000000,160.45557551,330,173,9026.51301481,15.39000000,10/12/2015 9:16:28 PM,309.99809448,5893VT2RIB 98day
"POINT Z (-97.5962255105678 44.0968014063157 nan)",7.34802481,5.00000000,160.45557551,331,173,9026.51301481,15.39000000,10/12/2015 9:16:28 PM,309.99809448,5893VT2RIB 98day
"POINT Z (-97.5963090639929 44.0967620195525 nan)",7.24959962,5.00000000,173.62280502,326,173,9767.24263697,15.39000000,10/12/2015 9:16:29 PM,309.64809448,5893VT2RIB 98day
"POINT Z (-97.5962966691318 44.0967724320889 nan)",7.24959962,5.00000000,173.62280502,327,173,9767.24263697,15.39000000,10/12/2015 9:16:29 PM,309.64809448,5893VT2RIB 98day
"POINT Z (-97.5962842742665 44.0967828446239 nan)",7.24959962,5.00000000,173.62280502,328,173,9767.24263697,15.39000000,10/12/2015 9:16:29 PM,309.64809448,5893VT2RIB 98day
"POINT Z (-97.5962718793967 44.0967932571575 nan)",7.24959962,5.00000000,173.62280502,329,173,9767.24263697,15.39000000,10/12/2015 9:16:29 PM,309.64809448,5893VT2RIB 98day
"POINT Z (-97.5962594845226 44.0968036696896 nan)",7.24959962,5.00000000,173.62280502,330,173,9767.24263697,15.39000000,10/12/2015 9:16:29 PM,309.64809448,5893VT2RIB 98day
"POINT Z (-97.5962470896441 44.0968140822204 nan)",7.24959962,5.00000000,173.62280502,331,173,9767.24263697,15.39000000,10/12/2015 9:16:29 PM,309.64809448,5893VT2RIB 98day
"POINT Z (-97.5963297600969 44.0967738304896 nan)",7.01994082,5.00000000,181.41043793,326,173,10205.34067228,15.39000000,10/12/2015 9:16:30 PM,309.30809448,5893VT2RIB 98day
"POINT Z (-97.5963174511942 44.0967842958512 nan)",7.01994082,5.00000000,181.41043793,327,173,10205.34067228,15.39000000,10/12/2015 9:16:30 PM,309.30809448,5893VT2RIB 98day
"POINT Z (-97.5963051422872 44.0967947612113 nan)",7.01994082,5.00000000,181.41043793,328,173,10205.34067228,15.39000000,10/12/2015 9:16:30 PM,309.30809448,5893VT2RIB 98day
"POINT Z (-97.5962928333759 44.0968052265701 nan)",7.01994082,5.00000000,181.41043793,329,173,10205.34067228,15.39000000,10/12/2015 9:16:30 PM,309.30809448,5893VT2RIB 98day
"POINT Z (-97.5962805244602 44.0968156919274 nan)",7.01994082,5.00000000,181.41043793,330,173,10205.34067228,15.39000000,10/12/2015 9:16:30 PM,309.30809448,5893VT2RIB 98day
"POINT Z (-97.5962682155401 44.0968261572834 nan)",7.01994082,5.00000000,181.41043793,331,173,10205.34067228,15.39000000,10/12/2015 9:16:30 PM,309.30809448,5893VT2RIB 98day
"POINT Z (-97.5963502432101 44.0967857724956 nan)",6.85589883,5.00000000,174.87819062,326,173,9837.86845550,15.39000000,10/12/2015 9:16:31 PM,309.55809448,5893VT2RIB 98day
"POINT Z (-97.5963378710622 44.0967961990548 nan)",6.85589883,5.00000000,174.87819062,327,173,9837.86845550,15.39000000,10/12/2015 9:16:31 PM,309.55809448,5893VT2RIB 98day
"POINT Z (-97.5963254989099 44.0968066256125 nan)",6.85589883,5.00000000,174.87819062,328,173,9837.86845550,15.39000000,10/12/2015 9:16:31 PM,309.55809448,5893VT2RIB 98day
"POINT Z (-97.5963131267532 44.0968170521689 nan)",6.85589883,5.00000000,174.87819062,329,173,9837.86845550,15.39000000,10/12/2015 9:16:31 PM,309.55809448,5893VT2RIB 98day
"POINT Z (-97.5963007545922 44.0968274787238 nan)",6.85589883,5.00000000,174.87819062,330,173,9837.86845550,15.39000000,10/12/2015 9:16:31 PM,309.55809448,5893VT2RIB 98day
"POINT Z (-97.5962883824269 44.0968379052773 nan)",6.85589883,5.00000000,174.87819062,331,173,9837.86845550,15.39000000,10/12/2015 9:16:31 PM,309.55809448,5893VT2RIB 98day
"POINT Z (-97.5963706802381 44.0967975407952 nan)",6.95432403,5.00000000,155.38382035,326,173,8741.19720920,15.39000000,10/12/2015 9:16:32 PM,309.13809448,5893VT2RIB 98day
"POINT Z (-97.596358414479 44.0968080324345 nan)",6.95432403,5.00000000,155.38382035,327,173,8741.19720920,15.39000000,10/12/2015 9:16:32 PM,309.13809448,5893VT2RIB 98day
"POINT Z (-97.5963461487155 44.0968185240725 nan)",6.95432403,5.00000000,155.38382035,328,173,8741.19720920,15.39000000,10/12/2015 9:16:32 PM,309.13809448,5893VT2RIB 98day
"POINT Z (-97.5963338829476 44.096829015709 nan)",6.95432403,5.00000000,155.38382035,329,173,8741.19720920,15.39000000,10/12/2015 9:16:32 PM,309.13809448,5893VT2RIB 98day
"POINT Z (-97.5963216171755 44.0968395073441 nan)",6.95432403,5.00000000,155.38382035,330,173,8741.19720920,15.39000000,10/12/2015 9:16:32 PM,309.13809448,5893VT2RIB 98day
"POINT Z (-97.5963093513989 44.0968499989778 nan)",6.95432403,5.00000000,155.38382035,331,173,8741.19720920,15.39000000,10/12/2015 9:16:32 PM,309.13809448,5893VT2RIB 98day
"POINT Z (-97.5963910617785 44.0968089669782 nan)",6.95432403,5.00000000,149.57433712,326,173,8414.38046254,15.39000000,10/12/2015 9:16:33 PM,308.37809448,5893VT2RIB 98day
"POINT Z (-97.5963789902032 44.0968195749443 nan)",6.95432403,5.00000000,149.57433712,327,173,8414.38046254,15.39000000,10/12/2015 9:16:33 PM,308.37809448,5893VT2RIB 98day
"POINT Z (-97.5963669186236 44.096830182909 nan)",6.95432403,5.00000000,149.57433712,328,173,8414.38046254,15.39000000,10/12/2015 9:16:33 PM,308.37809448,5893VT2RIB 98day
"POINT Z (-97.5963548470396 44.0968407908724 nan)",6.95432403,5.00000000,149.57433712,329,173,8414.38046254,15.39000000,10/12/2015 9:16:33 PM,308.37809448,5893VT2RIB 98day
"POINT Z (-97.5963427754513 44.0968513988344 nan)",6.95432403,5.00000000,149.57433712,330,173,8414.38046254,15.39000000,10/12/2015 9:16:33 PM,308.37809448,5893VT2RIB 98day
"POINT Z (-97.5963307038587 44.0968620067951 nan)",6.95432403,5.00000000,149.57433712,331,173,8414.38046254,15.39000000,10/12/2015 9:16:33 PM,308.37809448,5893VT2RIB 98day
"POINT Z (-97.5964115016737 44.096820324022 nan)",6.85589883,5.00000000,139.85279069,326,173,7867.49328305,15.39000000,10/12/2015 9:16:34 PM,307.96809448,5893VT2RIB 98day
"POINT Z (-97.5963995357403 44.0968309939706 nan)",6.85589883,5.00000000,139.85279069,327,173,7867.49328305,15.39000000,10/12/2015 9:16:34 PM,307.96809448,5893VT2RIB 98day
"POINT Z (-97.5963875698026 44.0968416639178 nan)",6.85589883,5.00000000,139.85279069,328,173,7867.49328305,15.39000000,10/12/2015 9:16:34 PM,307.96809448,5893VT2RIB 98day
"POINT Z (-97.5963756038606 44.0968523338637 nan)",6.85589883,5.00000000,139.85279069,329,173,7867.49328305,15.39000000,10/12/2015 9:16:34 PM,307.96809448,5893VT2RIB 98day
"POINT Z (-97.5963636379142 44.0968630038082 nan)",6.85589883,5.00000000,139.85279069,330,173,7867.49328305,15.39000000,10/12/2015 9:16:34 PM,307.96809448,5893VT2RIB 98day
"POINT Z (-97.5963516719635 44.0968736737514 nan)",6.85589883,5.00000000,139.85279069,331,173,7867.49328305,15.39000000,10/12/2015 9:16:34 PM,307.96809448,5893VT2RIB 98day
"POINT Z (-97.5964308965455 44.0968308507095 nan)",6.56062324,5.00000000,135.30535555,326,173,7611.67744478,15.39000000,10/12/2015 9:16:35 PM,307.19809448,5893VT2RIB 98day
"POINT Z (-97.5964191306634 44.096841635583 nan)",6.56062324,5.00000000,135.30535555,327,173,7611.67744478,15.39000000,10/12/2015 9:16:35 PM,307.19809448,5893VT2RIB 98day
"POINT Z (-97.596407364777 44.0968524204552 nan)",6.56062324,5.00000000,135.30535555,328,173,7611.67744478,15.39000000,10/12/2015 9:16:35 PM,307.19809448,5893VT2RIB 98day
"POINT Z (-97.5963955988862 44.0968632053262 nan)",6.56062324,5.00000000,135.30535555,329,173,7611.67744478,15.39000000,10/12/2015 9:16:35 PM,307.19809448,5893VT2RIB 98day
"POINT Z (-97.5963838329912 44.0968739901958 nan)",6.56062324,5.00000000,135.30535555,330,173,7611.67744478,15.39000000,10/12/2015 9:16:35 PM,307.19809448,5893VT2RIB 98day
"POINT Z (-97.5963720670918 44.0968847750641 nan)",6.56062324,5.00000000,135.30535555,331,173,7611.67744478,15.39000000,10/12/2015 9:16:35 PM,307.19809448,5893VT2RIB 98day
"POINT Z (-97.5964488697796 44.0968396621783 nan)",6.03568886,5.00000000,138.85025528,326,173,7817.56526867,15.46000000,10/12/2015 9:16:36 PM,305.64809448,5893VT2RIB 98day
"POINT Z (-97.5964375130038 44.0968506724642 nan)",6.03568886,5.00000000,138.85025528,327,173,7817.56526867,15.46000000,10/12/2015 9:16:36 PM,305.64809448,5893VT2RIB 98day
"POINT Z (-97.5964261562237 44.096861682749 nan)",6.03568886,5.00000000,138.85025528,328,173,7817.56526867,15.46000000,10/12/2015 9:16:36 PM,305.64809448,5893VT2RIB 98day
"POINT Z (-97.5964147994394 44.0968726930325 nan)",6.03568886,5.00000000,138.85025528,329,173,7817.56526867,15.46000000,10/12/2015 9:16:36 PM,305.64809448,5893VT2RIB 98day
"POINT Z (-97.5964034426509 44.0968837033148 nan)",6.03568886,5.00000000,138.85025528,330,173,7817.56526867,15.46000000,10/12/2015 9:16:36 PM,305.64809448,5893VT2RIB 98day
"POINT Z (-97.5963920858582 44.0968947135959 nan)",6.03568886,5.00000000,138.85025528,331,173,7817.56526867,15.46000000,10/12/2015 9:16:36 PM,305.64809448,5893VT2RIB 98day
"POINT Z (-97.5964671064554 44.0968486286813 nan)",5.97007206,5.00000000,166.18515837,326,173,9356.57135742,15.46000000,10/12/2015 9:16:37 PM,304.85809448,5893VT2RIB 98day
"POINT Z (-97.5964559614092 44.096859750766 nan)",5.97007206,5.00000000,166.18515837,327,173,9356.57135742,15.46000000,10/12/2015 9:16:37 PM,304.85809448,5893VT2RIB 98day
"POINT Z (-97.5964448163589 44.0968708728495 nan)",5.97007206,5.00000000,166.18515837,328,173,9356.57135742,15.46000000,10/12/2015 9:16:37 PM,304.85809448,5893VT2RIB 98day
"POINT Z (-97.5964336713043 44.0968819949319 nan)",5.97007206,5.00000000,166.18515837,329,173,9356.57135742,15.46000000,10/12/2015 9:16:37 PM,304.85809448,5893VT2RIB 98day
"POINT Z (-97.5964225262455 44.0968931170131 nan)",5.97007206,5.00000000,166.18515837,330,173,9356.57135742,15.46000000,10/12/2015 9:16:37 PM,304.85809448,5893VT2RIB 98day
"POINT Z (-97.5964113811825 44.0969042390932 nan)",5.97007206,5.00000000,166.18515837,331,173,9356.57135742,15.46000000,10/12/2015 9:16:37 PM,304.85809448,5893VT2RIB 98day
"POINT Z (-97.5964854559176 44.0968578216876 nan)",5.87164686,5.00000000,148.40653967,326,173,8355.60196689,15.46000000,10/12/2015 9:16:38 PM,304.87809448,5893VT2RIB 98day
"POINT Z (-97.5964743054866 44.0968689409698 nan)",5.87164686,5.00000000,148.40653967,327,173,8355.60196689,15.46000000,10/12/2015 9:16:38 PM,304.87809448,5893VT2RIB 98day
"POINT Z (-97.5964631550513 44.0968800602508 nan)",5.87164686,5.00000000,148.40653967,328,173,8355.60196689,15.46000000,10/12/2015 9:16:38 PM,304.87809448,5893VT2RIB 98day
"POINT Z (-97.5964520046118 44.0968911795307 nan)",5.87164686,5.00000000,148.40653967,329,173,8355.60196689,15.46000000,10/12/2015 9:16:38 PM,304.87809448,5893VT2RIB 98day
"POINT Z (-97.5964408541682 44.0969022988094 nan)",5.87164686,5.00000000,148.40653967,330,173,8355.60196689,15.46000000,10/12/2015 9:16:38 PM,304.87809448,5893VT2RIB 98day
"POINT Z (-97.5964297037203 44.0969134180869 nan)",5.87164686,5.00000000,148.40653967,331,173,8355.60196689,15.46000000,10/12/2015 9:16:38 PM,304.87809448,5893VT2RIB 98day
"POINT Z (-97.5965034900125 44.0968662545455 nan)",5.93726366,5.00000000,132.18937482,326,173,7442.54152055,15.46000000,10/12/2015 9:16:39 PM,303.48809448,5893VT2RIB 98day
"POINT Z (-97.5964927171435 44.0968775654845 nan)",5.93726366,5.00000000,132.18937482,327,173,7442.54152055,15.46000000,10/12/2015 9:16:39 PM,303.48809448,5893VT2RIB 98day
"POINT Z (-97.5964819442703 44.0968888764223 nan)",5.93726366,5.00000000,132.18937482,328,173,7442.54152055,15.46000000,10/12/2015 9:16:39 PM,303.48809448,5893VT2RIB 98day
"POINT Z (-97.5964711713929 44.0969001873591 nan)",5.93726366,5.00000000,132.18937482,329,173,7442.54152055,15.46000000,10/12/2015 9:16:39 PM,303.48809448,5893VT2RIB 98day
"POINT Z (-97.5964603985115 44.0969114982948 nan)",5.93726366,5.00000000,132.18937482,330,173,7442.54152055,15.46000000,10/12/2015 9:16:39 PM,303.48809448,5893VT2RIB 98day
"POINT Z (-97.5964496256258 44.0969228092295 nan)",5.93726366,5.00000000,132.18937482,331,173,7442.54152055,15.46000000,10/12/2015 9:16:39 PM,303.48809448,5893VT2RIB 98day
"POINT Z (-97.5965207338782 44.0968730340178 nan)",5.70760487,5.00000000,120.27040373,326,173,6771.47777607,15.46000000,10/12/2015 9:16:40 PM,300.99809448,5893VT2RIB 98day
"POINT Z (-97.5965106530628 44.0968846715678 nan)",5.70760487,5.00000000,120.27040373,327,173,6771.47777607,15.46000000,10/12/2015 9:16:40 PM,300.99809448,5893VT2RIB 98day
"POINT Z (-97.5965005722433 44.0968963091168 nan)",5.70760487,5.00000000,120.27040373,328,173,6771.47777607,15.46000000,10/12/2015 9:16:40 PM,300.99809448,5893VT2RIB 98day
"POINT Z (-97.5964904914199 44.0969079466648 nan)",5.70760487,5.00000000,120.27040373,329,173,6771.47777607,15.46000000,10/12/2015 9:16:40 PM,300.99809448,5893VT2RIB 98day
"POINT Z (-97.5964804105925 44.0969195842119 nan)",5.70760487,5.00000000,120.27040373,330,173,6771.47777607,15.46000000,10/12/2015 9:16:40 PM,300.99809448,5893VT2RIB 98day
"POINT Z (-97.5964703297611 44.096931221758 nan)",5.70760487,5.00000000,120.27040373,331,173,6771.47777607,15.46000000,10/12/2015 9:16:40 PM,300.99809448,5893VT2RIB 98day
"POINT Z (-97.5965370545895 44.0968781754778 nan)",5.51075447,5.00000000,139.93840702,326,173,7878.82541220,15.46000000,10/12/2015 9:16:41 PM,297.18809448,5893VT2RIB 98day
"POINT Z (-97.5965280690893 44.0968902700436 nan)",5.51075447,5.00000000,139.93840702,327,173,7878.82541220,15.46000000,10/12/2015 9:16:41 PM,297.18809448,5893VT2RIB 98day
"POINT Z (-97.5965190835854 44.0969023646087 nan)",5.51075447,5.00000000,139.93840702,328,173,7878.82541220,15.46000000,10/12/2015 9:16:41 PM,297.18809448,5893VT2RIB 98day
"POINT Z (-97.5965100980779 44.096914459173 nan)",5.51075447,5.00000000,139.93840702,329,173,7878.82541220,15.46000000,10/12/2015 9:16:41 PM,297.18809448,5893VT2RIB 98day
"POINT Z (-97.5965011125665 44.0969265537364 nan)",5.51075447,5.00000000,139.93840702,330,173,7878.82541220,15.46000000,10/12/2015 9:16:41 PM,297.18809448,5893VT2RIB 98day
"POINT Z (-97.5964921270515 44.0969386482991 nan)",5.51075447,5.00000000,139.93840702,331,173,7878.82541220,15.46000000,10/12/2015 9:16:41 PM,297.18809448,5893VT2RIB 98day
"POINT Z (-97.596553493032 44.0968825460748 nan)",5.34671248,5.00000000,114.34679028,326,173,6437.96401893,15.46000000,10/12/2015 9:16:42 PM,293.73809448,5893VT2RIB 98day
"POINT Z (-97.5965455337546 44.0968950084017 nan)",5.34671248,5.00000000,114.34679028,327,173,6437.96401893,15.46000000,10/12/2015 9:16:42 PM,293.73809448,5893VT2RIB 98day
"POINT Z (-97.5965375744738 44.096907470728 nan)",5.34671248,5.00000000,114.34679028,328,173,6437.96401893,15.46000000,10/12/2015 9:16:42 PM,293.73809448,5893VT2RIB 98day
"POINT Z (-97.5965296151896 44.0969199330536 nan)",5.34671248,5.00000000,114.34679028,329,173,6437.96401893,15.46000000,10/12/2015 9:16:42 PM,293.73809448,5893VT2RIB 98day
"POINT Z (-97.596521655902 44.0969323953787 nan)",5.34671248,5.00000000,114.34679028,330,173,6437.96401893,15.46000000,10/12/2015 9:16:42 PM,293.73809448,5893VT2RIB 98day
"POINT Z (-97.596513696611 44.0969448577031 nan)",5.34671248,5.00000000,114.34679028,331,173,6437.96401893,15.46000000,10/12/2015 9:16:42 PM,293.73809448,5893VT2RIB 98day
"POINT Z (-97.5965685861252 44.0968852408893 nan)",5.05143689,5.00000000,116.66654608,326,173,6568.57247783,15.46000000,10/12/2015 9:16:43 PM,289.21809448,5893VT2RIB 98day
"POINT Z (-97.5965620144102 44.0968981164903 nan)",5.05143689,5.00000000,116.66654608,327,173,6568.57247783,15.46000000,10/12/2015 9:16:43 PM,289.21809448,5893VT2RIB 98day
"POINT Z (-97.5965554426922 44.0969109920908 nan)",5.05143689,5.00000000,116.66654608,328,173,6568.57247783,15.46000000,10/12/2015 9:16:43 PM,289.21809448,5893VT2RIB 98day
"POINT Z (-97.5965488709713 44.0969238676909 nan)",5.05143689,5.00000000,116.66654608,329,173,6568.57247783,15.46000000,10/12/2015 9:16:43 PM,289.21809448,5893VT2RIB 98day
"POINT Z (-97.5965422992475 44.0969367432905 nan)",5.05143689,5.00000000,116.66654608,330,173,6568.57247783,15.46000000,10/12/2015 9:16:43 PM,289.21809448,5893VT2RIB 98day
"POINT Z (-97.5965357275208 44.0969496188897 nan)",5.05143689,5.00000000,116.66654608,331,173,6568.57247783,15.46000000,10/12/2015 9:16:43 PM,289.21809448,5893VT2RIB 98day
"POINT Z (-97.5965854217434 44.0968879606833 nan)",5.11705369,5.00000000,103.82017401,326,173,5845.29638851,15.46000000,10/12/2015 9:16:44 PM,286.52809448,5893VT2RIB 98day
"POINT Z (-97.5965796957808 44.0969010443666 nan)",5.11705369,5.00000000,103.82017401,327,173,5845.29638851,15.46000000,10/12/2015 9:16:44 PM,286.52809448,5893VT2RIB 98day
"POINT Z (-97.5965739698157 44.0969141280496 nan)",5.11705369,5.00000000,103.82017401,328,173,5845.29638851,15.46000000,10/12/2015 9:16:44 PM,286.52809448,5893VT2RIB 98day
"POINT Z (-97.5965682438479 44.0969272117321 nan)",5.11705369,5.00000000,103.82017401,329,173,5845.29638851,15.46000000,10/12/2015 9:16:44 PM,286.52809448,5893VT2RIB 98day
